source,engine,relative_path,filename,file_size_bytes_json,object_count,top_dir,map_type_code,map_region,map_number,map_variant,map_suffix,canonical_name
CotC,UE4.26,Level/PathActor/V1_0_0/Snow/Map_HP_Snow_N0_2009_A1,Map_HP_Snow_N0_2009_A1,40960,1,PathActor,HP,Snow,2009,A1,,HP_Snow_N0_2009_A1
CotC,UE4.26,Level/PathActor/V1_0_0/Snow/Map_TP_Snow_N0_1001_A1,Map_TP_Snow_N0_1001_A1,142444,1,PathActor,TP,Snow,1001,A1,,TP_Snow_N0_1001_A1
CotC,UE4.26,Level/PathActor/V1_0_0/Snow/Map_TP_Snow_N0_1001_B1,Map_TP_Snow_N0_1001_B1,91594,1,PathActor,TP,Snow,1001,B1,,TP_Snow_N0_1001_B1
CotC,UE4.26,Level/PathActor/V1_0_0/Snow/Map_TP_Snow_N0_1001_C1,Map_TP_Snow_N0_1001_C1,15484,1,PathActor,TP,Snow,1001,C1,,TP_Snow_N0_1001_C1
CotC,UE4.26,Level/PathActor/V1_0_0/Snow/Map_TP_Snow_N0_1002_A1,Map_TP_Snow_N0_1002_A1,383,1,PathActor,TP,Snow,1002,A1,,TP_Snow_N0_1002_A1
CotC,UE4.26,Level/PathActor/V1_0_0/Snow/Map_TP_Snow_N0_2001_A1,Map_TP_Snow_N0_2001_A1,96491,1,PathActor,TP,Snow,2001,A1,,TP_Snow_N0_2001_A1
CotC,UE4.26,Level/PathActor/V1_0_0/Snow/Map_TP_Snow_N0_2001_B1,Map_TP_Snow_N0_2001_B1,33216,1,PathActor,TP,Snow,2001,B1,,TP_Snow_N0_2001_B1
CotC,UE4.26,Level/PathActor/V1_0_0/Snow/Map_TP_Snow_N0_2001_C1,Map_TP_Snow_N0_2001_C1,94322,1,PathActor,TP,Snow,2001,C1,,TP_Snow_N0_2001_C1
CotC,UE4.26,Level/PathActor/V1_0_0/Snow/Map_TP_Snow_N0_2002_A1,Map_TP_Snow_N0_2002_A1,153998,1,PathActor,TP,Snow,2002,A1,,TP_Snow_N0_2002_A1
CotC,UE4.26,Level/PathActor/V1_0_0/Snow/Map_TP_Snow_N0_2002_B1,Map_TP_Snow_N0_2002_B1,198393,1,PathActor,TP,Snow,2002,B1,,TP_Snow_N0_2002_B1
CotC,UE4.26,Level/PathActor/V1_0_0/Snow/Map_TP_Snow_N0_2003_A1,Map_TP_Snow_N0_2003_A1,141097,1,PathActor,TP,Snow,2003,A1,,TP_Snow_N0_2003_A1
CotC,UE4.26,Level/PathActor/V1_0_0/Snow/Map_TP_Snow_N0_2003_B1,Map_TP_Snow_N0_2003_B1,85176,1,PathActor,TP,Snow,2003,B1,,TP_Snow_N0_2003_B1
CotC,UE4.26,Level/PathActor/V1_0_0/Snow/Map_TP_Snow_N0_2003_C1,Map_TP_Snow_N0_2003_C1,152616,1,PathActor,TP,Snow,2003,C1,,TP_Snow_N0_2003_C1
CotC,UE4.26,Level/PathActor/V1_0_0/Snow/Map_TP_Snow_N0_2003_D1,Map_TP_Snow_N0_2003_D1,193228,1,PathActor,TP,Snow,2003,D1,,TP_Snow_N0_2003_D1
CotC,UE4.26,Level/PathActor/V1_0_0/Summon/Map_SB_Summon_N0_0001_A1,Map_SB_Summon_N0_0001_A1,385,1,PathActor,SB,Summon,0001,A1,,SB_Summon_N0_0001_A1
CotC,UE4.26,Level/PathActor/V1_0_0/Summon/Map_SB_Summon_N0_0002_A1,Map_SB_Summon_N0_0002_A1,385,1,PathActor,SB,Summon,0002,A1,,SB_Summon_N0_0002_A1
CotC,UE4.26,Level/PathActor/V1_0_0/Summon/Map_SB_Summon_N0_0003_A1,Map_SB_Summon_N0_0003_A1,385,1,PathActor,SB,Summon,0003,A1,,SB_Summon_N0_0003_A1
CotC,UE4.26,Level/PathActor/V1_0_0/Summon/Map_SB_Summon_N0_0004_A1,Map_SB_Summon_N0_0004_A1,385,1,PathActor,SB,Summon,0004,A1,,SB_Summon_N0_0004_A1
CotC,UE4.26,Level/PathActor/V1_0_0/Summon/Map_SB_Summon_N0_0005_A1,Map_SB_Summon_N0_0005_A1,385,1,PathActor,SB,Summon,0005,A1,,SB_Summon_N0_0005_A1
CotC,UE4.26,Level/PathActor/V1_0_0/Summon/Map_SB_Summon_N0_0006_A1,Map_SB_Summon_N0_0006_A1,385,1,PathActor,SB,Summon,0006,A1,,SB_Summon_N0_0006_A1
CotC,UE4.26,Level/PathActor/V1_0_0/Summon/Map_SB_Summon_N0_0007_A1,Map_SB_Summon_N0_0007_A1,385,1,PathActor,SB,Summon,0007,A1,,SB_Summon_N0_0007_A1
CotC,UE4.26,Level/PathActor/V1_0_0/THE/Map_EV_THE_N0_1001_A1,Map_EV_THE_N0_1001_A1,382,1,PathActor,EV,THE,1001,A1,,EV_THE_N0_1001_A1
CotC,UE4.26,Level/PathActor/V1_0_0/THE/Map_HB_THE_N0_1001_A1,Map_HB_THE_N0_1001_A1,382,1,PathActor,HB,THE,1001,A1,,HB_THE_N0_1001_A1
CotC,UE4.26,Level/PathActor/V1_0_0/THE/Map_HP_THE_N0_1001_A1,Map_HP_THE_N0_1001_A1,90628,1,PathActor,HP,THE,1001,A1,,HP_THE_N0_1001_A1
CotC,UE4.26,Level/PathActor/V1_0_0/THE/Map_HP_THE_N0_1001_B1,Map_HP_THE_N0_1001_B1,198293,1,PathActor,HP,THE,1001,B1,,HP_THE_N0_1001_B1
CotC,UE4.26,Level/PathActor/V1_0_0/THE/Map_HP_THE_N0_1001_C1,Map_HP_THE_N0_1001_C1,289247,1,PathActor,HP,THE,1001,C1,,HP_THE_N0_1001_C1
CotC,UE4.26,Level/PathActor/V1_0_0/THE/Map_HP_THE_N0_1001_D1,Map_HP_THE_N0_1001_D1,326464,1,PathActor,HP,THE,1001,D1,,HP_THE_N0_1001_D1
CotC,UE4.26,Level/PathActor/V1_0_0/Tower/Map_DB_Tower_R1_0001_A1,Map_DB_Tower_R1_0001_A1,384,1,PathActor,,,,,,
CotC,UE4.26,Level/PathActor/V1_0_0/Tower/Map_DB_Tower_R1_0001_B1,Map_DB_Tower_R1_0001_B1,384,1,PathActor,,,,,,
CotC,UE4.26,Level/PathActor/V1_0_0/Tower/Map_EV_Tower_N0_0001_A1,Map_EV_Tower_N0_0001_A1,24458,1,PathActor,EV,Tower,0001,A1,,EV_Tower_N0_0001_A1
CotC,UE4.26,Level/PathActor/V1_0_0/Tower/Map_EV_Tower_N0_0001_B1,Map_EV_Tower_N0_0001_B1,24636,1,PathActor,EV,Tower,0001,B1,,EV_Tower_N0_0001_B1
CotC,UE4.26,Level/PathActor/V1_0_0/Tower/Map_EV_Tower_N0_0002_A1,Map_EV_Tower_N0_0002_A1,194097,1,PathActor,EV,Tower,0002,A1,,EV_Tower_N0_0002_A1
CotC,UE4.26,Level/PathActor/V1_0_0/Tower/Map_EV_Tower_N0_0002_B1,Map_EV_Tower_N0_0002_B1,384,1,PathActor,EV,Tower,0002,B1,,EV_Tower_N0_0002_B1
CotC,UE4.26,Level/PathActor/V1_0_0/Tower/Map_EV_Tower_N0_0002_B2,Map_EV_Tower_N0_0002_B2,384,1,PathActor,EV,Tower,0002,B2,,EV_Tower_N0_0002_B2
CotC,UE4.26,Level/PathActor/V1_0_0/Tower1/Map_EV_Tower1_N0_0002_B3,Map_EV_Tower1_N0_0002_B3,385,1,PathActor,EV,Tower1,0002,B3,,EV_Tower1_N0_0002_B3
CotC,UE4.26,Level/Persistent,Persistent,12381,16,Persistent,,,,,,
CotC,UE4.26,Level/ResidentGame,ResidentGame,11016,11,ResidentGame,,,,,,
CotC,UE4.26,Level/Sequencer/BP/BP_Seq_TimeZoneChange_Fld_Sea_A_EV_2056,BP_Seq_TimeZoneChange_Fld_Sea_A_EV_2056,42957,8,Sequencer,,,,,,
CotC,UE4.26,Level/Sequencer/BP/BP_Seq_TimeZoneChange_Nakri_A,BP_Seq_TimeZoneChange_Nakri_A,41561,8,Sequencer,,,,,,
CotC,UE4.26,Level/Sequencer/BP/BP_Seq_TimeZoneChange_Oth_EvGacha_A,BP_Seq_TimeZoneChange_Oth_EvGacha_A,42391,8,Sequencer,,,,,,
CotC,UE4.26,Level/Sequencer/BP/BP_Seq_TimeZoneChange_Sea_EvPht_A,BP_Seq_TimeZoneChange_Sea_EvPht_A,42123,8,Sequencer,,,,,,
CotC,UE4.26,Level/Sequencer/BP/BP_Seq_TimeZoneChange_Twn_Cty_A_EV_2052,BP_Seq_TimeZoneChange_Twn_Cty_A_EV_2052,42938,8,Sequencer,,,,,,
CotC,UE4.26,Level/Sequencer/Battle/Seq_TimeZoneChange_BB_Krosa_N0_1001_I1,Seq_TimeZoneChange_BB_Krosa_N0_1001_I1,365507,166,Sequencer,,,,,,
CotC,UE4.26,Level/Sequencer/Battle/Seq_TimeZoneChange_Dgn_Sea_CultFacility_Rooftop_Battle,Seq_TimeZoneChange_Dgn_Sea_CultFacility_Rooftop_Battle,82880,20,Sequencer,,,,,,
CotC,UE4.26,Level/Sequencer/Battle/Seq_TimeZoneChange_Dng_Cave_A_Battle,Seq_TimeZoneChange_Dng_Cave_A_Battle,60515,10,Sequencer,,,,,,
CotC,UE4.26,Level/Sequencer/Battle/Seq_TimeZoneChange_Dng_Curse_Cave_A_Battle_A,Seq_TimeZoneChange_Dng_Curse_Cave_A_Battle_A,86687,10,Sequencer,,,,,,
CotC,UE4.26,Level/Sequencer/Battle/Seq_TimeZoneChange_Dng_Curse_Cave_A_Battle_B,Seq_TimeZoneChange_Dng_Curse_Cave_A_Battle_B,86674,10,Sequencer,,,,,,
CotC,UE4.26,Level/Sequencer/Battle/Seq_TimeZoneChange_Dng_Curse_Cave_B_Battle,Seq_TimeZoneChange_Dng_Curse_Cave_B_Battle,75853,10,Sequencer,,,,,,
CotC,UE4.26,Level/Sequencer/Battle/Seq_TimeZoneChange_Dng_Curse_Cave_B_Boss_Battle,Seq_TimeZoneChange_Dng_Curse_Cave_B_Boss_Battle,76068,10,Sequencer,,,,,,
CotC,UE4.26,Level/Sequencer/Battle/Seq_TimeZoneChange_Dng_Danas_Edlus_A_BossBattle,Seq_TimeZoneChange_Dng_Danas_Edlus_A_BossBattle,45053,13,Sequencer,,,,,,
CotC,UE4.26,Level/Sequencer/Battle/Seq_TimeZoneChange_Dng_Forest_A_Battle,Seq_TimeZoneChange_Dng_Forest_A_Battle,54456,10,Sequencer,,,,,,
CotC,UE4.26,Level/Sequencer/Battle/Seq_TimeZoneChange_Dng_Island_Jungle_Battle,Seq_TimeZoneChange_Dng_Island_Jungle_Battle,96343,10,Sequencer,,,,,,
CotC,UE4.26,Level/Sequencer/Battle/Seq_TimeZoneChange_Dng_Mansion_A_AllNight_Battle,Seq_TimeZoneChange_Dng_Mansion_A_AllNight_Battle,52461,10,Sequencer,,,,,,
CotC,UE4.26,Level/Sequencer/Battle/Seq_TimeZoneChange_Dng_Mansion_A_Battle_A,Seq_TimeZoneChange_Dng_Mansion_A_Battle_A,54575,10,Sequencer,,,,,,
CotC,UE4.26,Level/Sequencer/Battle/Seq_TimeZoneChange_Dng_Mansion_A_Battle_B,Seq_TimeZoneChange_Dng_Mansion_A_Battle_B,54565,10,Sequencer,,,,,,
CotC,UE4.26,Level/Sequencer/Battle/Seq_TimeZoneChange_Dng_Mansion_A_Battle_B_Cocoon,Seq_TimeZoneChange_Dng_Mansion_A_Battle_B_Cocoon,100610,16,Sequencer,,,,,,
CotC,UE4.26,Level/Sequencer/Battle/Seq_TimeZoneChange_Dng_Mansion_CultFacility_AllNight_Battle,Seq_TimeZoneChange_Dng_Mansion_CultFacility_AllNight_Battle,67646,10,Sequencer,,,,,,
CotC,UE4.26,Level/Sequencer/Battle/Seq_TimeZoneChange_Dng_Prison_A_Battle,Seq_TimeZoneChange_Dng_Prison_A_Battle,60608,10,Sequencer,,,,,,
CotC,UE4.26,Level/Sequencer/Battle/Seq_TimeZoneChange_Dng_Ruin_A_BloodTemple_Battle,Seq_TimeZoneChange_Dng_Ruin_A_BloodTemple_Battle,88013,10,Sequencer,,,,,,
CotC,UE4.26,Level/Sequencer/Battle/Seq_TimeZoneChange_Dng_Ruin_B_Battle,Seq_TimeZoneChange_Dng_Ruin_B_Battle,89164,10,Sequencer,,,,,,
CotC,UE4.26,Level/Sequencer/Battle/Seq_TimeZoneChange_Dng_Snw_A_Battle,Seq_TimeZoneChange_Dng_Snw_A_Battle,111007,13,Sequencer,,,,,,
CotC,UE4.26,Level/Sequencer/Battle/Seq_TimeZoneChange_Dng_Snw_B_Battle,Seq_TimeZoneChange_Dng_Snw_B_Battle,89964,13,Sequencer,,,,,,
CotC,UE4.26,Level/Sequencer/Battle/Seq_TimeZoneChange_Fld_Cty_A_Battle,Seq_TimeZoneChange_Fld_Cty_A_Battle,96091,10,Sequencer,,,,,,
CotC,UE4.26,Level/Sequencer/Battle/Seq_TimeZoneChange_Fld_Cty_A_IndoorTwn_DesertedVillage_Battle,Seq_TimeZoneChange_Fld_Cty_A_IndoorTwn_DesertedVillage_Battle,93217,10,Sequencer,,,,,,
CotC,UE4.26,Level/Sequencer/Battle/Seq_TimeZoneChange_Fld_Dst_A_Battle,Seq_TimeZoneChange_Fld_Dst_A_Battle,108215,13,Sequencer,,,,,,
CotC,UE4.26,Level/Sequencer/Battle/Seq_TimeZoneChange_Fld_Dst_A_Battle_A,Seq_TimeZoneChange_Fld_Dst_A_Battle_A,86004,10,Sequencer,,,,,,
CotC,UE4.26,Level/Sequencer/Battle/Seq_TimeZoneChange_Fld_Dst_A_Battle_B,Seq_TimeZoneChange_Fld_Dst_A_Battle_B,107407,13,Sequencer,,,,,,
CotC,UE4.26,Level/Sequencer/Battle/Seq_TimeZoneChange_Fld_Dst_A_Battle_C,Seq_TimeZoneChange_Fld_Dst_A_Battle_C,108447,13,Sequencer,,,,,,
CotC,UE4.26,Level/Sequencer/Battle/Seq_TimeZoneChange_Fld_Fst_A_Ev00_Battle,Seq_TimeZoneChange_Fld_Fst_A_Ev00_Battle,110628,10,Sequencer,,,,,,
CotC,UE4.26,Level/Sequencer/Battle/Seq_TimeZoneChange_Fld_Fst_A_Indoor_Battle,Seq_TimeZoneChange_Fld_Fst_A_Indoor_Battle,110412,10,Sequencer,,,,,,
CotC,UE4.26,Level/Sequencer/Battle/Seq_TimeZoneChange_Fld_Fst_A_Rain_Battle,Seq_TimeZoneChange_Fld_Fst_A_Rain_Battle,111208,10,Sequencer,,,,,,
CotC,UE4.26,Level/Sequencer/Battle/Seq_TimeZoneChange_Fld_Fst_A_Rain_BossBattle,Seq_TimeZoneChange_Fld_Fst_A_Rain_BossBattle,111388,10,Sequencer,,,,,,
CotC,UE4.26,Level/Sequencer/Battle/Seq_TimeZoneChange_Fld_Isd_A_Battle,Seq_TimeZoneChange_Fld_Isd_A_Battle,101459,10,Sequencer,,,,,,
CotC,UE4.26,Level/Sequencer/Battle/Seq_TimeZoneChange_Fld_Mnt_A_Battle,Seq_TimeZoneChange_Fld_Mnt_A_Battle,99531,10,Sequencer,,,,,,
CotC,UE4.26,Level/Sequencer/Battle/Seq_TimeZoneChange_Fld_Mnt_A_Cave_Battle,Seq_TimeZoneChange_Fld_Mnt_A_Cave_Battle,100833,10,Sequencer,,,,,,
CotC,UE4.26,Level/Sequencer/Battle/Seq_TimeZoneChange_Fld_Sea_A_Battle,Seq_TimeZoneChange_Fld_Sea_A_Battle,99571,10,Sequencer,,,,,,
CotC,UE4.26,Level/Sequencer/Battle/Seq_TimeZoneChange_Fld_Sea_IsolatedIsland_A_Battle,Seq_TimeZoneChange_Fld_Sea_IsolatedIsland_A_Battle,86203,10,Sequencer,,,,,,
CotC,UE4.26,Level/Sequencer/Battle/Seq_TimeZoneChange_Fld_Snw_A_Battle,Seq_TimeZoneChange_Fld_Snw_A_Battle,60426,10,Sequencer,,,,,,
CotC,UE4.26,Level/Sequencer/Battle/Seq_TimeZoneChange_Fld_Wld_A_IndoorTwn_Battle,Seq_TimeZoneChange_Fld_Wld_A_IndoorTwn_Battle,116321,13,Sequencer,,,,,,
CotC,UE4.26,Level/Sequencer/Battle/Seq_TimeZoneChange_Fld_Wld_A_Mountain_Top_Battle,Seq_TimeZoneChange_Fld_Wld_A_Mountain_Top_Battle,107012,10,Sequencer,,,,,,
CotC,UE4.26,Level/Sequencer/Battle/Seq_TimeZoneChange_Fld_Wld_A_Ridge_Battle,Seq_TimeZoneChange_Fld_Wld_A_Ridge_Battle,115218,13,Sequencer,,,,,,
CotC,UE4.26,Level/Sequencer/Battle/Seq_TimeZoneChange_QPS_Darkness_Battle,Seq_TimeZoneChange_QPS_Darkness_Battle,77247,10,Sequencer,,,,,,
CotC,UE4.26,Level/Sequencer/Battle/Seq_TimeZoneChange_Scaffold_A_Battle,Seq_TimeZoneChange_Scaffold_A_Battle,53749,10,Sequencer,,,,,,
CotC,UE4.26,Level/Sequencer/Battle/Seq_TimeZoneChange_Twn_Cty_C_Battle,Seq_TimeZoneChange_Twn_Cty_C_Battle,121580,13,Sequencer,,,,,,
CotC,UE4.26,Level/Sequencer/Battle/Seq_TimeZoneChange_Twn_Cty_C_OuterWall_Battle,Seq_TimeZoneChange_Twn_Cty_C_OuterWall_Battle,112492,10,Sequencer,,,,,,
CotC,UE4.26,Level/Sequencer/Battle/Seq_TimeZoneChange_Twn_Fst_A_Battle,Seq_TimeZoneChange_Twn_Fst_A_Battle,124155,13,Sequencer,,,,,,
CotC,UE4.26,Level/Sequencer/Battle/Seq_TimeZoneChange_Twn_Isd_A_Battle,Seq_TimeZoneChange_Twn_Isd_A_Battle,137817,13,Sequencer,,,,,,
CotC,UE4.26,Level/Sequencer/Battle/Seq_TimeZoneChange_Twn_Mnt_2_1_C_Battle,Seq_TimeZoneChange_Twn_Mnt_2_1_C_Battle,33004,10,Sequencer,,,,,,
CotC,UE4.26,Level/Sequencer/Battle/Seq_TimeZoneChange_Twn_Mnt_2_1_C_Battle_Nakri,Seq_TimeZoneChange_Twn_Mnt_2_1_C_Battle_Nakri,33288,10,Sequencer,,,,,,
CotC,UE4.26,Level/Sequencer/Battle/Seq_TimeZoneChange_Twn_Mnt_A_Battle,Seq_TimeZoneChange_Twn_Mnt_A_Battle,109828,13,Sequencer,,,,,,
CotC,UE4.26,Level/Sequencer/Battle/Seq_TimeZoneChange_Twn_Sea_B_Battle,Seq_TimeZoneChange_Twn_Sea_B_Battle,115928,13,Sequencer,,,,,,
CotC,UE4.26,Level/Sequencer/Battle/Seq_TimeZoneChange_Twn_Sea_B_Battle_CultFacility,Seq_TimeZoneChange_Twn_Sea_B_Battle_CultFacility,86105,10,Sequencer,,,,,,
CotC,UE4.26,Level/Sequencer/Battle/Seq_TimeZoneChange_Twn_Snw_B_Battle,Seq_TimeZoneChange_Twn_Snw_B_Battle,121878,13,Sequencer,,,,,,
CotC,UE4.26,Level/Sequencer/Battle_Sub/Seq_TimeZoneChange_Danas_Edlus_A_BossBattle_Sub,Seq_TimeZoneChange_Danas_Edlus_A_BossBattle_Sub,60951,7,Sequencer,,,,,,
CotC,UE4.26,Level/Sequencer/Battle_Sub/Seq_TimeZoneChange_Dgn_Sea_CultFacility_Rooftop_Sub,Seq_TimeZoneChange_Dgn_Sea_CultFacility_Rooftop_Sub,133833,7,Sequencer,,,,,,
CotC,UE4.26,Level/Sequencer/Battle_Sub/Seq_TimeZoneChange_Dng_Cave_A_Battle_Sub,Seq_TimeZoneChange_Dng_Cave_A_Battle_Sub,90283,43,Sequencer,,,,,,
CotC,UE4.26,Level/Sequencer/Battle_Sub/Seq_TimeZoneChange_Dng_Curse_Cave_A_Battle_Sub_A,Seq_TimeZoneChange_Dng_Curse_Cave_A_Battle_Sub_A,62144,25,Sequencer,,,,,,
CotC,UE4.26,Level/Sequencer/Battle_Sub/Seq_TimeZoneChange_Dng_Curse_Cave_A_Battle_Sub_B,Seq_TimeZoneChange_Dng_Curse_Cave_A_Battle_Sub_B,24789,7,Sequencer,,,,,,
CotC,UE4.26,Level/Sequencer/Battle_Sub/Seq_TimeZoneChange_Dng_Curse_Cave_B_Battle_Sub,Seq_TimeZoneChange_Dng_Curse_Cave_B_Battle_Sub,54208,21,Sequencer,,,,,,
CotC,UE4.26,Level/Sequencer/Battle_Sub/Seq_TimeZoneChange_Dng_Curse_Cave_B_Boss_Battle_Sub,Seq_TimeZoneChange_Dng_Curse_Cave_B_Boss_Battle_Sub,54761,21,Sequencer,,,,,,
CotC,UE4.26,Level/Sequencer/Battle_Sub/Seq_TimeZoneChange_Dng_Forest_A_Battle_Sub,Seq_TimeZoneChange_Dng_Forest_A_Battle_Sub,77223,35,Sequencer,,,,,,
CotC,UE4.26,Level/Sequencer/Battle_Sub/Seq_TimeZoneChange_Dng_Island_Jungle_Battle_Sub,Seq_TimeZoneChange_Dng_Island_Jungle_Battle_Sub,102652,43,Sequencer,,,,,,
CotC,UE4.26,Level/Sequencer/Battle_Sub/Seq_TimeZoneChange_Dng_Mansion_A_AllNight_Battle_Sub,Seq_TimeZoneChange_Dng_Mansion_A_AllNight_Battle_Sub,89612,43,Sequencer,,,,,,
CotC,UE4.26,Level/Sequencer/Battle_Sub/Seq_TimeZoneChange_Dng_Mansion_A_Battle_Sub_A,Seq_TimeZoneChange_Dng_Mansion_A_Battle_Sub_A,124162,43,Sequencer,,,,,,
CotC,UE4.26,Level/Sequencer/Battle_Sub/Seq_TimeZoneChange_Dng_Mansion_A_Battle_Sub_B,Seq_TimeZoneChange_Dng_Mansion_A_Battle_Sub_B,49793,7,Sequencer,,,,,,
CotC,UE4.26,Level/Sequencer/Battle_Sub/Seq_TimeZoneChange_Dng_Mansion_CultFacility_AllNight_Battle_Sub,Seq_TimeZoneChange_Dng_Mansion_CultFacility_AllNight_Battle_Sub,22958,7,Sequencer,,,,,,
CotC,UE4.26,Level/Sequencer/Battle_Sub/Seq_TimeZoneChange_Dng_Prison_A_Battle_Sub,Seq_TimeZoneChange_Dng_Prison_A_Battle_Sub,27329,7,Sequencer,,,,,,
CotC,UE4.26,Level/Sequencer/Battle_Sub/Seq_TimeZoneChange_Dng_Ruin_A_BloodTemple_Battle_Sub,Seq_TimeZoneChange_Dng_Ruin_A_BloodTemple_Battle_Sub,80947,43,Sequencer,,,,,,
CotC,UE4.26,Level/Sequencer/Battle_Sub/Seq_TimeZoneChange_Dng_Ruin_B_Battle_Sub,Seq_TimeZoneChange_Dng_Ruin_B_Battle_Sub,17201,7,Sequencer,,,,,,
CotC,UE4.26,Level/Sequencer/Battle_Sub/Seq_TimeZoneChange_Dng_Snw_A_Battle_Sub,Seq_TimeZoneChange_Dng_Snw_A_Battle_Sub,55725,25,Sequencer,,,,,,
CotC,UE4.26,Level/Sequencer/Battle_Sub/Seq_TimeZoneChange_Dng_Snw_A_Omg_Battle_Sub,Seq_TimeZoneChange_Dng_Snw_A_Omg_Battle_Sub,91824,17,Sequencer,,,,,,
CotC,UE4.26,Level/Sequencer/Battle_Sub/Seq_TimeZoneChange_Dng_Snw_B_Battle_Sub,Seq_TimeZoneChange_Dng_Snw_B_Battle_Sub,22202,7,Sequencer,,,,,,
CotC,UE4.26,Level/Sequencer/Battle_Sub/Seq_TimeZoneChange_Dng_Snw_B_Omg_Battle_Sub,Seq_TimeZoneChange_Dng_Snw_B_Omg_Battle_Sub,75684,17,Sequencer,,,,,,
CotC,UE4.26,Level/Sequencer/Battle_Sub/Seq_TimeZoneChange_Fld_Cty_A_Battle_Sub,Seq_TimeZoneChange_Fld_Cty_A_Battle_Sub,33910,7,Sequencer,,,,,,
CotC,UE4.26,Level/Sequencer/Battle_Sub/Seq_TimeZoneChange_Fld_Cty_A_IndoorTwn_DesertedVillage_Battle_Sub,Seq_TimeZoneChange_Fld_Cty_A_IndoorTwn_DesertedVillage_Battle_Sub,134945,7,Sequencer,,,,,,
CotC,UE4.26,Level/Sequencer/Battle_Sub/Seq_TimeZoneChange_Fld_Dst_A_Battle_Sub,Seq_TimeZoneChange_Fld_Dst_A_Battle_Sub,57348,7,Sequencer,,,,,,
CotC,UE4.26,Level/Sequencer/Battle_Sub/Seq_TimeZoneChange_Fld_Dst_A_Battle_Sub_A,Seq_TimeZoneChange_Fld_Dst_A_Battle_Sub_A,202378,43,Sequencer,,,,,,
CotC,UE4.26,Level/Sequencer/Battle_Sub/Seq_TimeZoneChange_Fld_Dst_A_Battle_Sub_B,Seq_TimeZoneChange_Fld_Dst_A_Battle_Sub_B,94368,7,Sequencer,,,,,,
CotC,UE4.26,Level/Sequencer/Battle_Sub/Seq_TimeZoneChange_Fld_Dst_A_Battle_Sub_C,Seq_TimeZoneChange_Fld_Dst_A_Battle_Sub_C,130709,25,Sequencer,,,,,,
CotC,UE4.26,Level/Sequencer/Battle_Sub/Seq_TimeZoneChange_Fld_Dst_A_Omg_Battle_Sub,Seq_TimeZoneChange_Fld_Dst_A_Omg_Battle_Sub,94277,17,Sequencer,,,,,,
CotC,UE4.26,Level/Sequencer/Battle_Sub/Seq_TimeZoneChange_Fld_Dst_A_Omg_Battle_Sub_B,Seq_TimeZoneChange_Fld_Dst_A_Omg_Battle_Sub_B,125987,34,Sequencer,,,,,,
CotC,UE4.26,Level/Sequencer/Battle_Sub/Seq_TimeZoneChange_Fld_Dst_A_Omg_Battle_Sub_B_AddStone,Seq_TimeZoneChange_Fld_Dst_A_Omg_Battle_Sub_B_AddStone,184269,64,Sequencer,,,,,,
CotC,UE4.26,Level/Sequencer/Battle_Sub/Seq_TimeZoneChange_Fld_Fst_A_Ev00_Battle_Sub,Seq_TimeZoneChange_Fld_Fst_A_Ev00_Battle_Sub,177033,7,Sequencer,,,,,,
CotC,UE4.26,Level/Sequencer/Battle_Sub/Seq_TimeZoneChange_Fld_Fst_A_Indoor_Battle_Sub,Seq_TimeZoneChange_Fld_Fst_A_Indoor_Battle_Sub,246744,43,Sequencer,,,,,,
CotC,UE4.26,Level/Sequencer/Battle_Sub/Seq_TimeZoneChange_Fld_Fst_A_Rain_Battle_Sub,Seq_TimeZoneChange_Fld_Fst_A_Rain_Battle_Sub,233316,7,Sequencer,,,,,,
CotC,UE4.26,Level/Sequencer/Battle_Sub/Seq_TimeZoneChange_Fld_Fst_A_Rain_BossBattle_Sub,Seq_TimeZoneChange_Fld_Fst_A_Rain_BossBattle_Sub,154774,7,Sequencer,,,,,,
CotC,UE4.26,Level/Sequencer/Battle_Sub/Seq_TimeZoneChange_Fld_Isd_A_Battle_sub,Seq_TimeZoneChange_Fld_Isd_A_Battle_sub,139626,43,Sequencer,,,,,,
CotC,UE4.26,Level/Sequencer/Battle_Sub/Seq_TimeZoneChange_Fld_Mnt_A_Battle_Sub,Seq_TimeZoneChange_Fld_Mnt_A_Battle_Sub,339059,43,Sequencer,,,,,,
CotC,UE4.26,Level/Sequencer/Battle_Sub/Seq_TimeZoneChange_Fld_Mnt_A_Cave_Battle_Sub,Seq_TimeZoneChange_Fld_Mnt_A_Cave_Battle_Sub,371342,53,Sequencer,,,,,,
CotC,UE4.26,Level/Sequencer/Battle_Sub/Seq_TimeZoneChange_Fld_Sea_A_Battle_Sub,Seq_TimeZoneChange_Fld_Sea_A_Battle_Sub,198437,43,Sequencer,,,,,,
CotC,UE4.26,Level/Sequencer/Battle_Sub/Seq_TimeZoneChange_Fld_Sea_IsolatedIsland_A_Battle_Sub,Seq_TimeZoneChange_Fld_Sea_IsolatedIsland_A_Battle_Sub,207436,43,Sequencer,,,,,,
CotC,UE4.26,Level/Sequencer/Battle_Sub/Seq_TimeZoneChange_Fld_Snw_A_Battle_Sub,Seq_TimeZoneChange_Fld_Snw_A_Battle_Sub,120617,43,Sequencer,,,,,,
