file_path,particle_modules,emitters,total_objects
Game/Effect/Resource/V1_0_0/Textures/FxTx_Btl_fire_D.json,0,0,1
Game/Effect/Resource/V1_0_0/Textures/FxTX_Btl_Star_A.json,0,0,1
Game/Effect/Resource/V1_0_0/Textures/FxTx_Btl_Flare_F.json,0,0,1
Game/Effect/Resource/V1_0_0/Textures/FxTx_gradation_D.json,0,0,1
Game/Effect/Resource/V1_0_0/Textures/FxTX_THE_Weapon_A.json,0,0,1
Game/Effect/Resource/V1_0_0/Textures/FxTX_Ragasa_Btl_Demon_Eye_R.json,0,0,1
Game/Effect/Resource/V1_0_0/Textures/FxTX_Ragasa_AuraG_A.json,0,0,1
Game/Effect/Resource/V1_0_0/Textures/FxTx_Btl_RainbowRing_A.json,0,0,1
Game/Effect/Resource/V1_0_0/Textures/FxTX_Btl_Geometric_C_128px.json,0,0,1
Game/Effect/Resource/V1_0_0/Textures/FxTX_CircleVortex_B.json,0,0,1
Game/Effect/Resource/V1_0_0/Textures/FxTx_Btl_StatusIcon_B.json,0,0,1
Game/Effect/Resource/V1_0_0/Textures/FxTX_Btl_Cross_D.json,0,0,1
Game/Effect/Resource/V1_0_0/Textures/FxTX_Btl_HKLightray_B.json,0,0,1
Game/Effect/Resource/V1_0_0/Textures/FxTX_Btl_NPC_Elika_A.json,0,0,1
Game/Effect/Resource/V1_0_0/Textures/FxTX_Btl_Transform_Tytos_A.json,0,0,1
Game/Effect/Resource/V1_0_0/Textures/FxTx_Btl_Hit_C3.json,0,0,1
Game/Effect/Resource/V1_0_0/Textures/FxTx_Btl_ID306_Skill01_A.json,0,0,1
Game/Effect/Resource/V1_0_0/Textures/FxTX_Btl_curtain_A.json,0,0,1
Game/Effect/Resource/V1_0_0/Textures/FxTx_Btl_Hit_C2.json,0,0,1
Game/Effect/Resource/V1_0_0/Textures/FxTx_Btl_Lulu_A.json,0,0,1
Game/Effect/Resource/V1_0_0/Textures/FxTx_Btl_SorceryBeast_A.json,0,0,1
Game/Effect/Resource/V1_0_0/Textures/FxTx_gradation_O.json,0,0,1
Game/Effect/Resource/V1_0_0/Textures/FxTx_Btl_Onibi_A.json,0,0,1
Game/Effect/Resource/V1_0_0/Textures/FxTx_THE_Btl_HackPart_B.json,0,0,1
Game/Effect/Resource/V1_0_0/Textures/FxTX_THE_Btl_ChainMask_B.json,0,0,1
Game/Effect/Resource/V1_0_0/Textures/FxTX_GhSquare_B.json,0,0,1
Game/Effect/Resource/V1_0_0/Textures/FxTx_Btl_Sun_A.json,0,0,1
Game/Effect/Resource/V1_0_0/Textures/FxTx_THE_Btl_HackPart_A.json,0,0,1
Game/Effect/Resource/V1_0_0/Textures/FxTx_Btl_Thunder_I.json,0,0,1
Game/Effect/Resource/V1_0_0/Textures/FxTX_THE_Btl_ErrorDisplay_C.json,0,0,1
Game/Effect/Resource/V1_0_0/Textures/FxTx_Bolaven_Btl_BombSmoke_A.json,0,0,1
Game/Effect/Resource/V1_0_0/Textures/FxTX_Btl_SnowFlake_B.json,0,0,1
Game/Effect/Resource/V1_0_0/Textures/FxTX_Btl_poison_A.json,0,0,1
Game/Effect/Resource/V1_0_0/Textures/FxTX_DotNoise_A.json,0,0,1
Game/Effect/Resource/V1_0_0/Textures/FxTx_Btl_Rose_A.json,0,0,1
Game/Effect/Resource/V1_0_0/Textures/FxTx_Btl_Tama_A.json,0,0,1
Game/Effect/Resource/V1_0_0/Textures/FxTX_Btl_chargeFire_A.json,0,0,1
Game/Effect/Resource/V1_0_0/Textures/FxTX_Env_smoke_E.json,0,0,1
Game/Effect/Resource/V1_0_0/Textures/FxTX_Btl_RivenCrest_A.json,0,0,1
Game/Effect/Resource/V1_0_0/Textures/FxTX_GhGod_02.json,0,0,1
Game/Effect/Resource/V1_0_0/Textures/FxTX_Btl_Locus_B.json,0,0,1
Game/Effect/Resource/V1_0_0/Textures/FxTx_gradiation_cube_04.json,0,0,1
Game/Effect/Resource/V1_0_0/Textures/FxTX_Bolaven_Fre_A.json,0,0,1
Game/Effect/Resource/V1_0_0/Textures/T_auraWallWhite_4x4.json,0,0,1
Game/Effect/Resource/V1_0_0/Textures/FxTx_Btl_LotusFlower_D.json,0,0,1
Game/Effect/Resource/V1_0_0/Textures/FxTx_Btl_SharpLight_A.json,0,0,1
Game/Effect/Resource/V1_0_0/Textures/FxTx_Btl_PeacockFeathe_C.json,0,0,1
Game/Effect/Resource/V1_0_0/Textures/FxTX_Btl_Cross_B.json,0,0,1
Game/Effect/Resource/V1_0_0/Textures/FxTX_Env_Snow_A.json,0,0,1
Game/Effect/Resource/V1_0_0/Textures/FxTX_Btl_Leon_A.json,0,0,1
Game/Effect/Resource/V1_0_0/Textures/FxTX_Btl_fragment_A.json,0,0,1
Game/Effect/Resource/V1_0_0/Textures/FxTx_Soul_A.json,0,0,1
Game/Effect/Resource/V1_0_0/Textures/FxTx_Btl_Ray_F.json,0,0,1
Game/Effect/Resource/V1_0_0/Textures/FxTx_Bolaven_Btl_TwinRing_A.json,0,0,1
Game/Effect/Resource/V1_0_0/Textures/FxTx_Btl_SnowFlake_A.json,0,0,1
Game/Effect/Resource/V1_0_0/Textures/FxTx_Btl_Circle_A.json,0,0,1
Game/Effect/Resource/V1_0_0/Textures/FxTX_Btl_ga_thunder_B.json,0,0,1
Game/Effect/Resource/V1_0_0/Textures/FxTX_Env_firerep_B.json,0,0,1
Game/Effect/Resource/V1_0_0/Textures/FxTx_Btl_fire_B_128px.json,0,0,1
Game/Effect/Resource/V1_0_0/Textures/FxTx_gradation_J.json,0,0,1
Game/Effect/Resource/V1_0_0/Textures/FxTX_GhGlow_A.json,0,0,1
Game/Effect/Resource/V1_0_0/Textures/FxTx_WaterWave_B.json,0,0,1
Game/Effect/Resource/V1_0_0/Textures/FxTx_Ragasa_Btl_ID207_A.json,0,0,1
Game/Effect/Resource/V1_0_0/Textures/FxTx_Btl_ID306_Skill04_A.json,0,0,1
Game/Effect/Resource/V1_0_0/Textures/FxTx_SEC_Bright_A.json,0,0,1
Game/Effect/Resource/V1_0_0/Textures/FxTX_Btl_HKLightray_A.json,0,0,1
Game/Effect/Resource/V1_0_0/Textures/FxTX_Btl_Cross_C.json,0,0,1
Game/Effect/Resource/V1_0_0/Textures/FxTX_THE_SpearMosaic_A.json,0,0,1
Game/Effect/Resource/V1_0_0/Textures/FxTx_Btl_CloudNml_B.json,0,0,1
Game/Effect/Resource/V1_0_0/Textures/FxTx_ClbBD_Btl_SpellCircle_Out.json,0,0,1
Game/Effect/Resource/V1_0_0/Textures/FxTx_gradation_N.json,0,0,1
Game/Effect/Resource/V1_0_0/Textures/FxTX_Btl_Cross_A.json,0,0,1
Game/Effect/Resource/V1_0_0/Textures/FxTx_Btl_Line_A.json,0,0,1
Game/Effect/Resource/V1_0_0/Textures/FxTx_WaterWave_A.json,0,0,1
Game/Effect/Resource/V1_0_0/Textures/FxTX_Btl_NPC_Nbl_SF_A.json,0,0,1
Game/Effect/Resource/V1_0_0/Textures/FxTX_Btl_Geometric_A.json,0,0,1
Game/Effect/Resource/V1_0_0/Textures/FxTX_Btl_Thunder_C.json,0,0,1
Game/Effect/Resource/V1_0_0/Textures/FxTX_Btl_HKSlash_A.json,0,0,1
Game/Effect/Resource/V1_0_0/Textures/FxTx_Btl_ID303_A.json,0,0,1
Game/Effect/Resource/V1_0_0/Textures/FxTx_Eve_Cara_A.json,0,0,1
Game/Effect/Resource/V1_0_0/Textures/FxTX_Env_firerep_C.json,0,0,1
Game/Effect/Resource/V1_0_0/Textures/FxTX_Btl_Palua_A.json,0,0,1
Game/Effect/Resource/V1_0_0/Textures/FxTX_Env_firerep_D.json,0,0,1
Game/Effect/Resource/V1_0_0/Textures/FxTx_Btl_Ring_A.json,0,0,1
Game/Effect/Resource/V1_0_0/Textures/FxTX_Btl_Transform_Herminia_A.json,0,0,1
Game/Effect/Resource/V1_0_0/Textures/FxTx_gradation_K.json,0,0,1
Game/Effect/Resource/V1_0_0/Textures/FxTx_Btl_Line_B.json,0,0,1
Game/Effect/Resource/V1_0_0/Textures/FxTX_Btl_Kota_A.json,0,0,1
Game/Effect/Resource/V1_0_0/Textures/FxTX_Btl_Hex_B.json,0,0,1
Game/Effect/Resource/V1_0_0/Textures/FxTx_Btl_Hit_B.json,0,0,1
Game/Effect/Resource/V1_0_0/Textures/FxTX_Btl_Claw_A.json,0,0,1
Game/Effect/Resource/V1_0_0/Textures/FxTx_RGB_Dummy.json,0,0,1
Game/Effect/Resource/V1_0_0/Textures/FxTx_Btl_Paint_B_ALP.json,0,0,1
Game/Effect/Resource/V1_0_0/Textures/FxTX_btl_Lightningrep_A.json,0,0,1
Game/Effect/Resource/V1_0_0/Textures/FxTX_Env_water_A.json,0,0,1
Game/Effect/Resource/V1_0_0/Textures/FxTX_Btl_tailLine_A.json,0,0,1
Game/Effect/Resource/V1_0_0/Textures/FxTx_Btl_Hit_A.json,0,0,1
Game/Effect/Resource/V1_0_0/Textures/FxTX_Bolaven_Crystal_B.json,0,0,1
Game/Effect/Resource/V1_0_0/Textures/FxTx_Btl_barrier_A.json,0,0,1
Game/Effect/Resource/V1_0_0/Textures/FxTx_Btl_StatusIcon_A.json,0,0,1
Game/Effect/Resource/V1_0_0/Textures/FxTX_Btl_AxeRotGrade_A.json,0,0,1
Game/Effect/Resource/V1_0_0/Textures/FxTX_Env_noise_C_2.json,0,0,1
Game/Effect/Resource/V1_0_0/Textures/FxTX_Ragasa_Btl_DemonCross_A.json,0,0,1
Game/Effect/Resource/V1_0_0/Textures/FxTX_Env_noise_E.json,0,0,1
Game/Effect/Resource/V1_0_0/Textures/FxTX_THE_Btl_ZigZag_A.json,0,0,1
Game/Effect/Resource/V1_0_0/Textures/FxTX_Btl_Geometric_C.json,0,0,1
Game/Effect/Resource/V1_0_0/Textures/FxTX_Btl_rainbowgradation_A.json,0,0,1
Game/Effect/Resource/V1_0_0/Textures/FxTx_Btl_Wave_A.json,0,0,1
Game/Effect/Resource/V1_0_0/Textures/FxTx_Btl_ID306_Skill05_A.json,0,0,1
Game/Effect/Resource/V1_0_0/Textures/FxTX_Btl_Chara_Piero_B.json,0,0,1
Game/Effect/Resource/V1_0_0/Textures/FxTx_Btl_Domitori_A.json,0,0,1
Game/Effect/Resource/V1_0_0/Textures/FxTX_Btl_Canary_A.json,0,0,1
Game/Effect/Resource/V1_0_0/Textures/FxTx_Btl_Maafa_A.json,0,0,1
Game/Effect/Resource/V1_0_0/Textures/FxTx_Btl_RoseIvy_A.json,0,0,1
Game/Effect/Resource/V1_0_0/Textures/FxTX_THE_SpearCircle_B.json,0,0,1
Game/Effect/Resource/V1_0_0/Textures/FxTX_Acsses_A.json,0,0,1
Game/Effect/Resource/V1_0_0/Textures/FxTX_Btl_Zzz_C.json,0,0,1
Game/Effect/Resource/V1_0_0/Textures/FxTX_Env_Storm_A_RT90.json,0,0,1
Game/Effect/Resource/V1_0_0/Textures/FxTX_Btl_Target_B.json,0,0,1
Game/Effect/Resource/V1_0_0/Textures/FxTx_gradation_F.json,0,0,1
Game/Effect/Resource/V1_0_0/Textures/FxTX_THE_SpearCircle_A.json,0,0,1
Game/Effect/Resource/V1_0_0/Textures/FxTx_Btl_ID541_Skill01_A.json,0,0,1
Game/Effect/Resource/V1_0_0/Textures/FxTX_Btl_Ripples_B.json,0,0,1
Game/Effect/Resource/V1_0_0/Textures/FxTX_Ragasa_Btl_Demon_B.json,0,0,1
Game/Effect/Resource/V1_0_0/Textures/FxTX_Btl_Target_A.json,0,0,1
Game/Effect/Resource/V1_0_0/Textures/FxTX_Btl_Locus_C.json,0,0,1
Game/Effect/Resource/V1_0_0/Textures/FxTX_Btl_NPC_Rinyu_A.json,0,0,1
Game/Effect/Resource/V1_0_0/Textures/FxTx_Gradation_I3.json,0,0,1
Game/Effect/Resource/V1_0_0/Textures/FxTX_Env_smoke_D.json,0,0,1
Game/Effect/Resource/V1_0_0/Textures/FxTX_Btl_Silence_A.json,0,0,1
Game/Effect/Resource/V1_0_0/Textures/FxTx_radius_A_Clamp.json,0,0,1
Game/Effect/Resource/V1_0_0/Textures/FxTX_Env_footstamp_A.json,0,0,1
Game/Effect/Resource/V1_0_0/Textures/FxTX_Btl_NPC_Gla_A.json,0,0,1
Game/Effect/Resource/V1_0_0/Textures/FxTX_Env_wavenml_A.json,0,0,1
Game/Effect/Resource/V1_0_0/Textures/FxTX_Btl_Slash_A1.json,0,0,1
Game/Effect/Resource/V1_0_0/Textures/FxTx_Btl_Ring_D.json,0,0,1
Game/Effect/Resource/V1_0_0/Textures/FxTx_Btl_StarCircle_A.json,0,0,1
Game/Effect/Resource/V1_0_0/Textures/FxTX_Btl_radius_A2.json,0,0,1
Game/Effect/Resource/V1_0_0/Textures/FxTX_Env_noise_C.json,0,0,1
Game/Effect/Resource/V1_0_0/Textures/FxTx_Btl_HarrisSpiral_A.json,0,0,1
Game/Effect/Resource/V1_0_0/Textures/FxTx_Btl_Flare_C.json,0,0,1
Game/Effect/Resource/V1_0_0/Textures/FxTX_Ragasa_Btl_Demon_EyeFlash_R.json,0,0,1
Game/Effect/Resource/V1_0_0/Textures/FxTX_Btl_LST_Boss03_A.json,0,0,1
Game/Effect/Resource/V1_0_0/Textures/FxTX_Env_smokeanime_B.json,0,0,1
Game/Effect/Resource/V1_0_0/Textures/FxTX_Btl_LST_Boss02_A.json,0,0,1
Game/Effect/Resource/V1_0_0/Textures/FxTx_Btl_Hagen_A.json,0,0,1
Game/Effect/Resource/V1_0_0/Textures/FxTx_Btl_307NPC_B.json,0,0,1
Game/Effect/Resource/V1_0_0/Textures/FxTX_Ragasa_Btl_Demon_Eye_L.json,0,0,1
Game/Effect/Resource/V1_0_0/Textures/FxTx_Coco_C.json,0,0,1
Game/Effect/Resource/V1_0_0/Textures/FxTx_Bolaven_Btl_FiveFires_A.json,0,0,1
Game/Effect/Resource/V1_0_0/Textures/FxTx_Eve_Ba_A.json,0,0,1
Game/Effect/Resource/V1_0_0/Textures/FxTX_Ragasa_Btl_DemonZone_B.json,0,0,1
Game/Effect/Resource/V1_0_0/Textures/FxTX_Btl_Mie_A.json,0,0,1
Game/Effect/Resource/V1_0_0/Textures/FxTX_Btl_ga_thunder_A.json,0,0,1
Game/Effect/Resource/V1_0_0/Textures/FxTX_Bolaven_Tiger_A.json,0,0,1
Game/Effect/Resource/V1_0_0/Textures/FxTx_Btl_HolyFireKnight_A.json,0,0,1
Game/Effect/Resource/V1_0_0/Textures/FxTx_gradation_Cone1.json,0,0,1
Game/Effect/Resource/V1_0_0/Textures/FxTx_THE_Btl_Pod_A.json,0,0,1
Game/Effect/Resource/V1_0_0/Textures/FxTX_btl_Lightningrep_B1.json,0,0,1
Game/Effect/Resource/V1_0_0/Textures/FxTx_Btl_GlowRing_A.json,0,0,1
Game/Effect/Resource/V1_0_0/Textures/FxTx_Btl_dice_Emissive.json,0,0,1
Game/Effect/Resource/V1_0_0/Textures/FxTX_Btl_Transform_Tatrocha_A.json,0,0,1
Game/Effect/Resource/V1_0_0/Textures/FxTX_Btl_NPC_P108_01_A.json,0,0,1
Game/Effect/Resource/V1_0_0/Textures/FxTx_Bolaven_Roran_SP_A.json,0,0,1
Game/Effect/Resource/V1_0_0/Textures/FxTX_Btl_Yaiba_A.json,0,0,1
Game/Effect/Resource/V1_0_0/Textures/FxTx_CS_NPC_A.json,0,0,1
Game/Effect/Resource/V1_0_0/Textures/Fx_Btl_HitAnim_A.json,0,0,1
Game/Effect/Resource/V1_0_0/Textures/FxTX_Eve_Chara_Rondo_A.json,0,0,1
Game/Effect/Resource/V1_0_0/Textures/FxTX_Btl_Locus_I.json,0,0,1
Game/Effect/Resource/V1_0_0/Textures/FxTX_Btl_Thunder_H_s.json,0,0,1
Game/Effect/Resource/V1_0_0/Textures/FxTX_Btl_TestNmlA.json,0,0,1
Game/Effect/Resource/V1_0_0/Textures/FxTX_Btl_Chara_Fra_A.json,0,0,1
Game/Effect/Resource/V1_0_0/Textures/FxTX_Btl_LST_Boss02_Gokou_A.json,0,0,1
Game/Effect/Resource/V1_0_0/Textures/FxTX_Trajectory_A.json,0,0,1
Game/Effect/Resource/V1_0_0/Textures/FxTX_Env_firerep_E.json,0,0,1
Game/Effect/Resource/V1_0_0/Textures/FxTX_GhSquare_C.json,0,0,1
Game/Effect/Resource/V1_0_0/Textures/FxTx_Heart_A.json,0,0,1
Game/Effect/Resource/V1_0_0/Textures/FxTx_Btl_Cresent_B.json,0,0,1
Game/Effect/Resource/V1_0_0/Textures/FxTX_Moon_A.json,0,0,1
Game/Effect/Resource/V1_0_0/Textures/FxTX_Btl_Flare_D.json,0,0,1
Game/Effect/Resource/V1_0_0/Textures/FxTX_IceCrystal_A.json,0,0,1
Game/Effect/Resource/V1_0_0/Textures/FxTx_Btl_Flare_A.json,0,0,1
Game/Effect/Resource/V1_0_0/Textures/FxTX_Env_smoke_A.json,0,0,1
Game/Effect/Resource/V1_0_0/Textures/FxTx_CS_Book_A.json,0,0,1
Game/Effect/Resource/V1_0_0/Textures/FxTX_THE_Btl_Ring_B.json,0,0,1
Game/Effect/Resource/V1_0_0/Textures/FxTX_Env_Grass_A.json,0,0,1
Game/Effect/Resource/V1_0_0/Textures/FxTx_Btl_Net_A.json,0,0,1
Game/Effect/Resource/V1_0_0/Textures/FxTX_THE_Btl_ChainMask_A.json,0,0,1
Game/Effect/Resource/V1_0_0/Textures/FxTX_Btl_Locus_G.json,0,0,1
Game/Effect/Resource/V1_0_0/Textures/FxTX_PointMedal_A.json,0,0,1
Game/Effect/Resource/V1_0_0/Textures/FxTX_Env_circle_A_64px.json,0,0,1
Game/Effect/Resource/V1_0_0/Textures/FxTx_nullAlpha_A.json,0,0,1
Game/Effect/Resource/V1_0_0/Textures/FxTX_Eve_smoke_A.json,0,0,1
Game/Effect/Resource/V1_0_0/Textures/FxTx_THE_Btl_Aura_A.json,0,0,1
Game/Effect/Resource/V1_0_0/Textures/T_maskCircle.json,0,0,1
Game/Effect/Resource/V1_0_0/Textures/FxTX_Env_smoke_F.json,0,0,1
Game/Effect/Resource/V1_0_0/Textures/FxTX_Btl_Alpaca_A.json,0,0,1
Game/Effect/Resource/V1_0_0/Textures/FxTX_THE_Btl_GraviSpark_A.json,0,0,1
Game/Effect/Resource/V1_0_0/Textures/FxTX_Beast_A.json,0,0,1
Game/Effect/Resource/V1_0_0/Textures/FxTx_nullnml_A.json,0,0,1
Game/Effect/Resource/V1_0_0/Textures/FxTx_Ragasa_Btl_DragonHead_B.json,0,0,1
Game/Effect/Resource/V1_0_0/Textures/FxTX_Env_Fire_A.json,0,0,1
Game/Effect/Resource/V1_0_0/Textures/FxTx_Gradation_I.json,0,0,1
Game/Effect/Resource/V1_0_0/Textures/FxTx_THE_Btl_Pod_B.json,0,0,1
Game/Effect/Resource/V1_0_0/Textures/FxTx_Btl_Spark_RGB.json,0,0,1
Game/Effect/Resource/V1_0_0/Textures/FxTX_Btl_Glow_A.json,0,0,1
Game/Effect/Resource/V1_0_0/Textures/FxTx_Btl_Ring_E.json,0,0,1
Game/Effect/Resource/V1_0_0/Textures/FxTX_Dice_A.json,0,0,1
Game/Effect/Resource/V1_0_0/Textures/FxTX_Btl_EveningGroup_A.json,0,0,1
Game/Effect/Resource/V1_0_0/Textures/FxTx_gradation_M.json,0,0,1
Game/Effect/Resource/V1_0_0/Textures/FxTX_Env_firerep_A_128px.json,0,0,1
Game/Effect/Resource/V1_0_0/Textures/FxTX_Env_smoke_B2.json,0,0,1
Game/Effect/Resource/V1_0_0/Textures/FxTX_THE_Btl_AvoidPC_A.json,0,0,1
Game/Effect/Resource/V1_0_0/Textures/FxTX_Btl_AltiniaCrest_A.json,0,0,1
Game/Effect/Resource/V1_0_0/Textures/FxTX_Env_wavenml_A_128px.json,0,0,1
Game/Effect/Resource/V1_0_0/Textures/FxTX_MagicC_A.json,0,0,1
Game/Effect/Resource/V1_0_0/Textures/FxTX_Btl_Fence_A.json,0,0,1
Game/Effect/Resource/V1_0_0/Textures/FxTx_Btl_Wave_B.json,0,0,1
Game/Effect/Resource/V1_0_0/Textures/FxTx_Eve_Ba_B.json,0,0,1
Game/Effect/Resource/V1_0_0/Textures/FxTx_nullAlpha_B.json,0,0,1
Game/Effect/Resource/V1_0_0/Textures/FxTX_THE_Btl_GodRay_A.json,0,0,1
Game/Effect/Resource/V1_0_0/Textures/FxTX_Ragasa_Btl_ShockRing_A.json,0,0,1
Game/Effect/Resource/V1_0_0/Textures/FxTx_gradation_B2.json,0,0,1
Game/Effect/Resource/V1_0_0/Textures/FxTx_Bolaven_Btl_TwinRingSpell_A.json,0,0,1
Game/Effect/Resource/V1_0_0/Textures/Fx_RingAnim_A.json,0,0,1
Game/Effect/Resource/V1_0_0/Textures/FxTx_Btl_Cloud_C.json,0,0,1
Game/Effect/Resource/V1_0_0/Textures/FxTX_Btl_Thunder_H.json,0,0,1
Game/Effect/Resource/V1_0_0/Textures/FxTX_Btl_Graine_A.json,0,0,1
Game/Effect/Resource/V1_0_0/Textures/FxTX_Simple_A.json,0,0,1
Game/Effect/Resource/V1_0_0/Textures/FxTX_Btl_CycloneNml_A.json,0,0,1
Game/Effect/Resource/V1_0_0/Textures/FxTx_Btl_Ice_A.json,0,0,1
Game/Effect/Resource/V1_0_0/Textures/FxTx_Btl_Flare_G.json,0,0,1
Game/Effect/Resource/V1_0_0/Textures/FxTX_THE_Btl_AvoidPC_B.json,0,0,1
Game/Effect/Resource/V1_0_0/Textures/FxTX_CircleVortex_C.json,0,0,1
Game/Effect/Resource/V1_0_0/Textures/FxTx_Btl_AuraCutter_A.json,0,0,1
Game/Effect/Resource/V1_0_0/Textures/FxTx_Bolaven_DragonBone_A.json,0,0,1
Game/Effect/Resource/V1_0_0/Textures/FxTX_Env_wavenml_B.json,0,0,1
Game/Effect/Resource/V1_0_0/Textures/FxTx_Env_FireScreen_A.json,0,0,1
Game/Effect/Resource/V1_0_0/Textures/FxTX_Ragasa_Btl_Demon_EyeFlash_L.json,0,0,1
Game/Effect/Resource/V1_0_0/Textures/FxTX_Btl_Locus_X.json,0,0,1
Game/Effect/Resource/V1_0_0/Textures/FxTX_Env_WhiteFlower_A.json,0,0,1
Game/Effect/Resource/V1_0_0/Textures/FxTx_Bolaven_Roran_BreakThrough_A.json,0,0,1
Game/Effect/Resource/V1_0_0/Textures/FxTx_Btl_Hit_C.json,0,0,1
Game/Effect/Resource/V1_0_0/Textures/FxTX_Btl_HKFlare_A.json,0,0,1
Game/Effect/Resource/V1_0_0/Textures/FxTX_Env_noise_D.json,0,0,1
Game/Effect/Resource/V1_0_0/Textures/FxTx_Btl_fire_B2.json,0,0,1
Game/Effect/Resource/V1_0_0/Textures/FxTX_Btl_Toresa_Relief_A.json,0,0,1
Game/Effect/Resource/V1_0_0/Textures/FxTx_gradation_A.json,0,0,1
Game/Effect/Resource/V1_0_0/Textures/FxTx_BloodDrop_A.json,0,0,1
Game/Effect/Resource/V1_0_0/Textures/FxTX_Env_Rainbow_B.json,0,0,1
Game/Effect/Resource/V1_0_0/Textures/FxTX_THE_Btl_Letter_A.json,0,0,1
Game/Effect/Resource/V1_0_0/Textures/FxTx_Btl_dice_low_BaseColor.json,0,0,1
Game/Effect/Resource/V1_0_0/Textures/FxTX_Env_noise_B.json,0,0,1
Game/Effect/Resource/V1_0_0/Textures/FxTX_Env_fireanimeAlpha_A.json,0,0,1
Game/Effect/Resource/V1_0_0/Textures/FxTx_Btl_Flare_B.json,0,0,1
Game/Effect/Resource/V1_0_0/Textures/FxTX_Bolaven_Wing_A.json,0,0,1
Game/Effect/Resource/V1_0_0/Textures/FxTx_Btl_Ring_C.json,0,0,1
Game/Effect/Resource/V1_0_0/Textures/FxTX_Btl_Thunder_C_s.json,0,0,1
Game/Effect/Resource/V1_0_0/Textures/FxTX_Btl_chargeThunder_A.json,0,0,1
Game/Effect/Resource/V1_0_0/Textures/FxTX_Btl_Locus_D.json,0,0,1
Game/Effect/Resource/V1_0_0/Textures/FxTX_Ragasa_Btl_01_03_Impact_A.json,0,0,1
Game/Effect/Resource/V1_0_0/Textures/FxTx_ClbBD_Btl_SpellRing_A.json,0,0,1
Game/Effect/Resource/V1_0_0/Textures/FxTX_Env_Rain_A.json,0,0,1
Game/Effect/Resource/V1_0_0/Textures/FxTx_Btl_FullMoon_A.json,0,0,1
Game/Effect/Resource/V1_0_0/Textures/FxTX_Btl_gaSlash_C_256px.json,0,0,1
Game/Effect/Resource/V1_0_0/Textures/FxTX_ClbBD_Btl_Adel_B.json,0,0,1
Game/Effect/Resource/V1_0_0/Textures/FxTx_Btl_HarrisSpiral_B.json,0,0,1
Game/Effect/Resource/V1_0_0/Textures/FxTX_Btl_wing_A.json,0,0,1
Game/Effect/Resource/V1_0_0/Textures/FxTX_Bolaven_SlotNumber_B.json,0,0,1
Game/Effect/Resource/V1_0_0/Textures/FxTx_Btl_Ring_F.json,0,0,1
Game/Effect/Resource/V1_0_0/Textures/FxTx_GhGod_01.json,0,0,1
Game/Effect/Resource/V1_0_0/Textures/Eff_Ragasa_Btl_AuraOL_A.json,0,0,1
Game/Effect/Resource/V1_0_0/Textures/FxTx_Btl_307NPC_A.json,0,0,1
Game/Effect/Resource/V1_0_0/Textures/FxTx_Ragasa_Btl_ID207_Skill00_A.json,0,0,1
Game/Effect/Resource/V1_0_0/Textures/FxTX_Env_smoke_C_128px.json,0,0,1
Game/Effect/Resource/V1_0_0/Textures/FxTx_Btl_StatusIcon_B2.json,0,0,1
Game/Effect/Resource/V1_0_0/Textures/FxTx_Btl_RibbonLine_A.json,0,0,1
Game/Effect/Resource/V1_0_0/Textures/FxTX_Btl_Chara_Piero_A.json,0,0,1
Game/Effect/Resource/V1_0_0/Textures/FxTX_Env_Snow_A_LT.json,0,0,1
Game/Effect/Resource/V1_0_0/Textures/FxTX_Env_smoke_C.json,0,0,1
Game/Effect/Resource/V1_0_0/Textures/FxTX_ClbBD_Btl_Adel_A.json,0,0,1
Game/Effect/Resource/V1_0_0/Textures/FxTX_Env_Rainbow_A.json,0,0,1
Game/Effect/Resource/V1_0_0/Textures/FxTX_Btl_Geometric_D.json,0,0,1
Game/Effect/Resource/V1_0_0/Textures/FxTX_Ragasa_LaserMask_A.json,0,0,1
Game/Effect/Resource/V1_0_0/Textures/FxTx_Eve_DotWar_A.json,0,0,1
Game/Effect/Resource/V1_0_0/Textures/FxTx_gradation_Cone3.json,0,0,1
Game/Effect/Resource/V1_0_0/Textures/FxTx_ClbBD_Btl_SpellCircle_In.json,0,0,1
Game/Effect/Resource/V1_0_0/Textures/FxTx_THE_Btl_HackPart_C.json,0,0,1
Game/Effect/Resource/V1_0_0/Textures/FxTX_Btl_Ray_E.json,0,0,1
Game/Effect/Resource/V1_0_0/Textures/FxTX_Env_water_B.json,0,0,1
Game/Effect/Resource/V1_0_0/Textures/FxTX_Ragasa_AuraF_A.json,0,0,1
Game/Effect/Resource/V1_0_0/Textures/FxTx_Btl_Cresent_A.json,0,0,1
Game/Effect/Resource/V1_0_0/Textures/FxTX_Ragasa_Btl_DemonZone_A2.json,0,0,1
Game/Effect/Resource/V1_0_0/Textures/FxTX_Ragasa_Btl_01_03_A.json,0,0,1
Game/Effect/Resource/V1_0_0/Textures/FxTX_Btl_Chara01_A.json,0,0,1
Game/Effect/Resource/V1_0_0/Textures/FxTX_Btl_radius_A.json,0,0,1
Game/Effect/Resource/V1_0_0/Textures/FxTx_Btl_dice_BaseColor.json,0,0,1
Game/Effect/Resource/V1_0_0/Textures/FxTx_Btl_SlashWave_A.json,0,0,1
Game/Effect/Resource/V1_0_0/Textures/FxTX_Btl_Thunder_F.json,0,0,1
Game/Effect/Resource/V1_0_0/Textures/FxTx_Gradation_H.json,0,0,1
